Date,Shift,Line,Time,Size(in),Best/ Worst/ Average,Percent Overpressed,Area Overpressed,Percent Translucense,Area Translucense (sq in),Pass/Fail
021823,A,F1,1030PM,10.25,best,0.12270178926358563,10.124847902981918,0.011794264878638482,0.9732143169254917,Pass
021823,A,F1,1030PM,10.25,worst,0.11268653835453894,9.29843051515991,0.04784476708126578,3.9479537548616204,Pass
021823,A,F1,1030PM,10.25,avg,0.11268653835453894,9.29843051515991,0.04784476708126578,3.9479537548616204,Pass
