Date,Shift,Line,Time,Size(in),Best/ Worst/ Average,Percent Overpressed,Area Overpressed,Percent Translucense,Area Translucense (sq in),Pass/Fail
022823,A,F1,1020AM,10.25,best,0.4298455733005554,35.469091995790265,0.060960271322068105,5.03019131966009,Pass
022823,A,F1,1020AM,10.25,worst,0.44798430865846595,36.96582596970785,0.1638038407701329,13.51642045055374,Fail
022823,A,F1,1020AM,10.25,avg,0.42146505583242566,34.777566100183144,0.07201912607006307,5.942722611800323,Pass
